Date,BusinessUnit,Revenue,COGS,OperatingExpenses,TotalExpenses,OperatingProfit,AccountsReceivable,AccountsPayable,CashAndEquivalents,TotalDebt,NetCashFlow,BudgetRevenue,BudgetExpenses,GrossMarginPct,OperatingMarginPct,ReceivablesToRevenueRatio,CashBufferRatio,DebtToCashRatio,Revenue_Lag1,Revenue_Lag2,Expenses_Lag1,OperatingProfit_Lag1,OperatingMargin_Lag1,RevenueGrowthMoM,ExpenseGrowthMoM,OperatingProfitGrowthMoM,Rolling3M_AvgRev,Rolling3M_AvgExp,Target_NextPeriodHighRisk,AnomalyRaw,IsAnomaly,AnomalyScore,AnomalyReason,Actual_Revenue,Forecast_Revenue,Baseline_Revenue,Variance_Revenue,VariancePct_Revenue,Actual_TotalExpenses,Forecast_TotalExpenses,Baseline_TotalExpenses,Variance_TotalExpenses,VariancePct_TotalExpenses,Actual_OperatingProfit,Forecast_OperatingProfit,Baseline_OperatingProfit,Variance_OperatingProfit,VariancePct_OperatingProfit,Predicted_RiskProbPct,Predicted_RiskCategory,TopRiskDriver
2023-06-01,Cloud Services,1033050.69,450178.91,368399.86,818578.76,214471.93,960580.11,292342.89,6448122.27,900000,241818.35,1060020.76,795015.57,56.422379428448,20.76102674109825,0.9298479922606704,7.877216689570591,0.1395755170752989,1133884.78,1145096.71,823775.58,310109.2,27.34926912062441,-8.892798613982633,-0.6308538546384135,-30.839868665618443,1133064.69,890369.7166666668,1,1,0,-0.1222,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-06-01,Enterprise Solutions,1139683.57,494290.52,422199.43,916489.95,223193.62,829254.88,306917.06,7771344.37,900000,179314.7,1155121.86,866341.4,56.62914400003152,19.583823604651947,0.727618526605591,8.479464908480448,0.1158100783018061,1216503.17,1306889.86,1042646.37,173856.8,14.291520506272088,-6.3147883124710535,-12.099636428024974,28.37784889633308,1262149.93,993251.94,0,1,0,-0.085,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-06-01,Retail & E-commerce,611221.02,284232.42,337131.2,533959.24,77261.78,760164.8,177716.87,4761693.92,900000,89251.49,638979.92,479234.94,53.49760386185671,12.640563310469918,1.243682358960757,8.917710497902425,0.1890083686857386,656671.53,696739.55,504638.59,152032.94,23.152052899263044,-6.921346201806555,5.810227473883822,-49.18089461402246,686128.4166666666,529502.6866666666,0,-1,1,0.0256,Abnormal Receivables Surge,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-07-01,Cloud Services,1010851.99,435121.1,395097.61,830218.71,180633.28,911264.22,308068.39,6611669.61,900000,163547.35,1008376.55,756282.41,56.95501376022418,17.86940934844477,0.9014813533680632,7.963768499025998,0.1361229542744801,1033050.69,1133884.78,818578.76,214471.93,20.76102674109825,-2.1488490559935625,1.4219706848977998,-15.777659109049836,1104010.7266666668,856383.5066666667,1,1,0,-0.1611,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-07-01,Enterprise Solutions,1094446.87,471428.76,408009.85,879438.61,215008.26,1026033.32,333426.95,7885563.86,900000,114219.5,1095586.88,821690.16,56.92538642830603,19.6453812326221,0.9374902958971412,8.966588196531422,0.1141326119448863,1139683.57,1216503.17,916489.95,223193.62,19.583823604651947,-3.969233319736276,-4.042743731123288,-3.6673808149175535,1221025.5333333334,992824.3266666668,1,1,0,-0.1557,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-07-01,Retail & E-commerce,619792.07,253430.37,301712.85,476921.38,142870.7,709061.48,142240.5,4827412.97,900000,65719.05,604244.98,453183.73,59.11042069318505,23.05139205798487,1.1440312232455636,10.122030951935937,0.1864352616179841,611221.02,656671.53,533959.24,77261.78,12.640563310469918,1.4022832526276563,-10.682062548444703,84.91769151577924,654877.3666666667,521102.6699999999,1,1,0,-0.0083,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-08-01,Cloud Services,938125.77,427406.43,359264.67,786671.1,151454.68,807016.15,305380.23,6624219.21,900000,12549.6,972793.59,729595.19,54.440391292097225,16.14438968028775,0.8602430247705486,8.420570184922264,0.1358650689942973,1010851.99,1033050.69,830218.71,180633.28,17.86940934844477,-7.194546849534323,-5.245317827154238,-16.153501724599153,1059262.4866666666,824191.0166666666,1,1,0,-0.1326,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-08-01,Enterprise Solutions,1052229.59,472527.8,400753.15,873280.95,178948.64,797503.66,348983.69,8054743.72,900000,169179.86,1053793.32,790344.99,55.09270937723771,17.00661544787008,0.7579179178947059,9.223542228878348,0.1117353985782678,1094446.87,1139683.57,879438.61,215008.26,19.6453812326221,-3.857407897744736,-0.7001807664550941,-16.771271950203214,1150211.2033333334,946191.6433333332,0,1,0,-0.1488,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-08-01,Retail & E-commerce,588495.02,280696.71,225558.25,506254.95,82240.07,539738.08,166935.71,4799783.95,900000,-27629.02,579466.7,434600.02,52.30261931528324,13.974641620586697,0.91714978318763,9.480962013309696,0.1875084398330053,619792.07,611221.02,476921.38,142870.7,23.05139205798487,-5.04960478116474,6.150609142328656,-42.43741368944088,629228.2066666667,505173.0699999999,0,1,0,-0.1012,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-09-01,Cloud Services,966078.43,433286.4,366131.46,799417.87,166660.56,797634.46,272854.57,6710119.51,900000,85900.3,966804.31,725103.23,55.14997679846759,17.251245325910027,0.8256415164967505,8.393757209855716,0.1341257780369995,938125.77,1010851.99,786671.1,151454.68,16.14438968028775,2.979628200598317,1.6203429870501165,10.039887839715478,994009.4833333334,811822.8566666666,0,1,0,-0.1603,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-09-01,Enterprise Solutions,1024222.83,427755.29,388118.63,815873.92,208348.91,806607.55,240213.91,8258546.0,900000,203802.28,1044200.68,783150.51,58.23611059323879,20.342146640101745,0.7875313128882316,10.122331156264927,0.1089780210705371,1052229.59,1094446.87,873280.95,178948.64,17.00661544787008,-2.661658659494659,-6.573718343449486,16.429445901349116,1095453.3433333335,889736.5033333333,0,1,0,-0.148,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-09-01,Retail & E-commerce,576333.31,233935.84,236523.75,470459.59,105873.72,478803.0,158112.49,4874360.96,900000,74577.01,572484.63,429363.47,59.40962704376744,18.37022399416754,0.8307744697248194,10.360849398351087,0.184639588119465,588495.02,619792.07,506254.95,82240.07,13.974641620586697,-2.066578235445382,-7.07061926011785,28.73739042294101,606502.7033333333,505711.8566666665,0,1,0,-0.1395,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-10-01,Cloud Services,1011456.8,439578.95,360268.18,799847.13,211609.67,819156.53,251058.02,6953709.37,900000,243589.86,996280.72,747210.54,56.54001732945984,20.92127612370593,0.8098779206388251,8.693797988623151,0.1294273246280352,966078.43,938125.77,799417.87,166660.56,17.251245325910027,4.6971724645585855,0.0536965729825311,26.9704541974418,971685.3966666666,805435.8933333332,0,1,0,-0.1653,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-10-01,Enterprise Solutions,1118566.47,509710.21,403950.87,913661.08,204905.39,845759.45,303157.04,8440180.74,900000,181634.74,1072846.96,804635.22,54.43183541877489,18.318570732770134,0.7561101397934805,9.237758863494546,0.1066327875817503,1024222.83,1052229.59,815873.92,208348.91,20.342146640101745,9.211241659200288,11.985572476688544,-1.6527660259897603,1056966.43,856197.8266666667,1,1,0,-0.0828,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-10-01,Retail & E-commerce,601788.1,242903.17,233701.89,476605.06,125183.04,555189.21,155732.84,4976872.31,900000,102511.35,586441.16,439830.87,59.63642850365435,20.801847028879436,0.922565949708876,10.442340477879103,0.1808364659450143,576333.31,588495.02,470459.59,105873.72,18.37022399416754,4.416678605649205,1.306269471518262,18.238067010396897,594873.4666666667,484545.3066666666,1,1,0,-0.1305,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-11-01,Cloud Services,1106227.12,455944.77,375681.23,831626.0,274601.12,901519.91,256073.52,7358440.87,900000,404731.5,1057656.85,793242.64,58.78380110587056,24.82321351875734,0.8149501071714821,8.848257353666192,0.1223085183261111,1011456.8,966078.43,799847.13,211609.67,20.92127612370593,9.369685388441717,3.973117963178785,29.76775588752629,971887.0,795312.0333333333,0,1,0,-0.1116,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-11-01,Enterprise Solutions,1114687.85,525129.27,451315.52,976444.79,138243.06,1005870.93,357638.45,8468432.92,900000,28252.17,1135563.66,851672.75,52.89001580128464,12.40195270810568,0.9023790202790852,8.672720676813688,0.106277041868568,1118566.47,1024222.83,913661.08,204905.39,18.318570732770134,-0.3467491744142736,6.8716629584353095,-32.53322423582904,1065006.2966666666,867605.3166666668,0,1,0,-0.1057,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-11-01,Retail & E-commerce,579444.93,258833.7,222713.48,481547.18,97897.76,548475.16,178500.09,5013096.78,900000,36224.47,618877.9,464158.42,55.33075075831624,16.89509303325857,0.946552694835038,10.410395882704575,0.1795297476782405,601788.1,576333.31,476605.06,125183.04,20.801847028879436,-3.7127969130662297,1.0369424109764935,-21.79630723139493,588872.1433333334,484439.8666666665,1,1,0,-0.1175,Normal,,,,,,,,,,,,,,,,,Historical Record,N/A
2023-12-01,Cloud Services,1119414.57,458636.23,365002.26,823638.49,295776.08,977294.07,257963.78,7559581.84,900000,201140.97,1138668.86,854001.65,59.02892080455948,26.422389696071225,0.873040333930976,9.17827655188868,0.1190542041939187,1106227.12,1011456.8,831626.0,274601.12,24.82321351875734,1.1921105315154443,-0.9604690089054512,7.711170296756253,1027920.7833333332,810297.0,0,1,0,-0.1173,Normal,1119414.57,1082292.8,1106227.12,-37121.82,-3.32,823638.49,824522.9,831626.0,884.39,0.11,295776.08,276694.78,274601.12,-19081.3,-6.45,34.8,Low Risk,CashBufferRatio
2023-12-01,Enterprise Solutions,1168480.52,535016.39,408215.79,943232.18,225248.34,882256.31,367369.94,8741600.42,900000,273167.5,1218918.87,914189.15,54.21263933437247,19.277029967089224,0.7550458008491233,9.267707999529872,0.1029559756518818,1114687.85,1118566.47,976444.79,138243.06,12.40195270810568,4.825805717717291,-3.40138124962498,62.93645409758726,1085825.7166666668,901993.2633333332,0,1,0,-0.1419,Normal,1168480.52,1157640.5,1114687.85,-10840.02,-0.93,943232.18,887740.75,976444.79,-55491.49,-5.88,225248.34,210452.31,138243.06,-14796.01,-6.57,50.5,Moderate Risk,DebtToCashRatio
2023-12-01,Retail & E-commerce,644479.59,304757.75,260367.02,565124.77,79354.82,568063.56,205005.37,5099101.91,900000,86005.12,662331.02,496748.27,52.71258318669177,12.31300746079484,0.8814298680893837,9.022966574266423,0.1765016694871274,579444.93,601788.1,481547.18,97897.76,16.89509303325857,11.223613605524152,17.356054291502666,-18.94112796860724,585855.4466666667,476203.9433333332,0,-1,1,0.0028,Multivariate Outlier,644479.59,624205.06,579444.93,-20274.53,-3.15,565124.77,526156.44,481547.18,-38968.33,-6.9,79354.82,73224.62,97897.76,-6130.2,-7.73,42.9,Moderate Risk,CashBufferRatio
2024-01-01,Cloud Services,1237484.1,525312.36,424399.83,949712.19,287771.92,998056.73,302654.55,7912059.19,900000,352477.35,1221472.86,916104.65,57.54997094508124,23.2545953519726,0.8065208514598288,8.331007302328088,0.1137504129313774,1119414.57,1106227.12,823638.49,295776.08,26.422389696071225,10.547435522480296,15.306921851114552,-2.706155278006261,1079032.83,818370.54,0,1,0,-0.0699,Normal,1237484.1,1154548.9,1119414.57,-82935.23,-6.7,949712.19,900506.4,823638.49,-49205.81,-5.18,287771.92,264443.75,295776.08,-23328.17,-8.11,39.4,Low Risk,OperatingMarginPct
2024-01-01,Enterprise Solutions,1051884.01,653534.8,461570.23,1115105.03,287406.98,1180119.88,394346.59,8689730.79,900000,-51869.63,1303682.49,977761.87,37.87006991388717,27.3230676830994,1.1219106562899457,7.792746473397218,0.103570527298234,1168480.52,1114687.85,943232.18,225248.34,19.277029967089224,-9.978472726271892,18.221690655210686,27.595604034196207,1133911.6133333333,944446.0166666668,0,-1,1,0.1138,Abnormal Receivables Surge,1051884.01,1124475.4,1168480.52,72591.36,6.9,1115105.03,991476.2,943232.18,-123628.91,-11.09,287406.98,283463.0,225248.34,-3943.98,-1.37,46.2,Moderate Risk,ReceivablesToRevenueRatio
2024-01-01,Retail & E-commerce,731273.88,350267.09,242900.6,593167.69,138106.19,581525.6,260592.72,5267741.31,900000,168639.41,706283.31,529712.48,52.10179119210439,18.88569984203456,0.7952227146414692,8.880694951540601,0.1708512144078692,644479.59,579444.93,565124.77,79354.82,12.31300746079484,13.467345024844011,4.96225284904781,74.03629672400491,608570.8733333334,507759.0033333333,0,1,0,-0.1025,Normal,731273.88,699067.44,644479.59,-32206.44,-4.4,593167.69,586977.8,565124.77,-6189.88,-1.04,138106.19,128285.84,79354.82,-9820.35,-7.11,13.7,Low Risk,DebtToCashRatio
2024-02-01,Cloud Services,1267767.09,549108.44,444893.02,994001.46,273765.63,1131261.82,303221.11,8128808.65,900000,216749.46,1287351.88,965513.91,56.68696211383749,21.59431587705909,0.8923262237387783,8.1778638936808,0.1107173312537009,1237484.1,1119414.57,949712.19,287771.92,23.2545953519726,2.447141745093928,4.6634412473951725,-4.867149651015279,1154375.2633333334,868325.56,0,1,0,-0.1685,Normal,1267767.09,1257462.5,1237484.1,-10304.59,-0.81,994001.46,970550.0,949712.19,-23451.46,-2.36,273765.63,233289.16,287771.92,-40476.47,-14.79,26.8,Low Risk,ReceivablesToRevenueRatio
2024-02-01,Enterprise Solutions,1052731.65,639776.91,486927.22,1126704.13,276938.07,1246685.75,372171.68,8749139.47,900000,59408.68,1369922.29,1027441.72,39.2269710899259,26.306615745807587,1.184238879870288,7.765250199269263,0.1028672594700333,1051884.01,1168480.52,1115105.03,287406.98,27.3230676830994,0.0805830293018505,1.0401800447442875,-3.6425385354245674,1111684.1266666667,1011594.0,0,1,0,-0.0113,Normal,1052731.65,1070354.6,1051884.01,17622.98,1.67,1126704.13,927701.4,1115105.03,-199002.75,-17.66,276938.07,281491.5,287406.98,4553.43,1.64,48.2,Moderate Risk,ReceivablesToRevenueRatio
2024-02-01,Retail & E-commerce,704568.24,285004.93,268619.98,553624.9,150943.34,669290.1,213561.99,5398265.85,900000,130524.54,739962.75,554972.07,59.54899556641952,21.42352314943972,0.9499294206051638,9.750764190700236,0.1667202070087007,731273.88,644479.59,593167.69,138106.19,18.88569984203456,-3.651934074275976,-6.666376248510764,9.295130073460143,651732.7999999999,546613.2133333333,0,1,0,-0.1325,Normal,704568.24,704186.2,731273.88,-382.05,-0.05,553624.9,543532.25,593167.69,-10092.65,-1.82,150943.34,142872.39,138106.19,-8070.95,-5.35,85.4,High Risk,ReceivablesToRevenueRatio
2024-03-01,Cloud Services,1300113.05,575722.31,389354.11,965076.42,335036.63,988476.42,429013.73,8434844.01,900000,306035.37,1321773.39,991330.04,55.71751933418405,25.769807479434192,0.7603003600340755,8.740078853030104,0.1067002541994846,1267767.09,1237484.1,994001.46,273765.63,21.59431587705909,2.551411868563336,-2.9099595085101737,22.380822603626328,1208221.9200000002,922450.7133333334,0,1,0,-0.1134,Normal,1300113.05,1248877.6,1267767.09,-51235.43,-3.94,965076.42,912384.4,994001.46,-52691.98,-5.46,335036.63,302046.03,273765.63,-32990.6,-9.85,21.7,Low Risk,OperatingMarginPct
2024-03-01,Enterprise Solutions,1395351.07,595549.11,470824.36,1066373.47,328977.61,1262083.54,426667.36,8931320.4,900000,182180.92,1402381.98,1051786.48,57.3190487466355,23.576690990031636,0.904491756329108,8.375415041036234,0.1007689747643584,1052731.65,1051884.01,1126704.13,276938.07,26.306615745807587,32.545750856830445,-5.354614258847168,18.791038732955712,1091032.0599999998,1061680.4466666663,0,-1,1,0.0291,Multivariate Outlier,1395351.07,1128044.0,1052731.65,-267307.07,-19.16,1066373.47,845773.6,1126704.13,-220599.84,-20.69,328977.61,268176.5,276938.07,-60801.11,-18.48,29.1,Low Risk,OperatingMarginPct
2024-03-01,Retail & E-commerce,745046.34,324872.64,256511.78,581384.42,163661.93,634439.49,193535.91,5569181.57,900000,170915.72,755243.62,566432.71,56.39564647750635,21.96667793844877,0.8515436637135886,9.579172365850464,0.1616036375700352,704568.24,731273.88,553624.9,150943.34,21.42352314943972,5.745092909666205,5.014138634299137,8.426069013710702,693440.57,570639.1199999999,0,1,0,-0.1416,Normal,745046.34,705457.4,704568.24,-39588.96,-5.31,581384.42,612146.56,553624.9,30762.14,5.29,163661.93,156501.19,150943.34,-7160.74,-4.38,34.7,Low Risk,DebtToCashRatio
2024-04-01,Cloud Services,1279113.81,567717.73,433828.62,1001546.35,277567.46,926744.36,367681.38,8610308.2,900000,175464.19,1318433.7,988825.27,55.61632392976822,21.699981489528287,0.72452064292856,8.59701420708088,0.10452587515973,1300113.05,1267767.09,965076.42,335036.63,25.769807479434192,-1.615185694813226,3.77896809456808,-17.153100543065992,1268454.7466666668,969596.69,0,1,0,-0.1452,Normal,1279113.81,1160417.5,1300113.05,-118696.31,-9.28,1001546.35,971047.7,965076.42,-30498.66,-3.05,277567.46,259302.69,335036.63,-18264.79,-6.58,45.1,Moderate Risk,DebtToCashRatio
2024-04-01,Enterprise Solutions,1402687.59,631973.99,459019.64,1090993.63,311693.96,1171239.01,446154.1,9266629.7,900000,335309.3,1394691.86,1046018.89,54.94549217477571,22.221196096844345,0.8349963444105183,8.493752342073712,0.0971226896009452,1395351.07,1052731.65,1066373.47,328977.61,23.576690990031636,0.5257830919927597,2.308774617207976,-5.253746599958575,1166655.5766666664,1102727.5433333332,0,1,0,-0.1772,Normal,1402687.59,1227619.5,1395351.07,-175068.09,-12.48,1090993.63,970970.4,1066373.47,-120023.19,-11.0,311693.96,267051.8,328977.61,-44642.15,-14.32,20.7,Low Risk,DebtToCashRatio
2024-04-01,Retail & E-commerce,756334.74,334016.04,269212.44,603228.48,153106.25,690567.93,220577.97,5765260.33,900000,196078.75,748868.95,561651.71,55.83753828364409,20.24318623788192,0.9130453666586836,9.55734107580597,0.1561074346143186,745046.34,704568.24,581384.42,163661.93,21.96667793844877,1.5151272335624189,3.757248947262792,-6.449685641615,726962.82,576059.0033333333,0,1,0,-0.1524,Normal,756334.74,759130.56,745046.34,2795.82,0.37,603228.48,610434.4,581384.42,7205.9,1.19,153106.25,151578.8,163661.93,-1527.45,-1.0,54.9,Moderate Risk,CashBufferRatio
2024-05-01,Cloud Services,1274520.19,548134.25,421188.6,969322.86,305197.34,1142293.99,399270.27,8950363.95,900000,340055.75,1281167.38,960875.53,56.99289392975406,23.946057692503093,0.8962541346638063,9.233625161795937,0.100554570185942,1279113.81,1300113.05,1001546.35,277567.46,21.699981489528287,-0.3591251977804965,-3.217373814002711,9.954293633698995,1282331.316666667,986874.7433333332,0,1,0,-0.163,Normal,1274520.19,1206431.5,1279113.81,-68088.69,-5.34,969322.86,912756.75,1001546.35,-56566.11,-5.84,305197.34,268867.4,277567.46,-36329.93,-11.9,40.8,Moderate Risk,OperatingMarginPct
2024-05-01,Enterprise Solutions,1347389.41,607146.81,475812.77,1082959.57,264429.83,1258875.52,417460.27,9403311.84,900000,136682.14,1351252.46,1013439.34,54.93902464321728,19.62534572688975,0.9343071206118504,8.68297589355067,0.0957109596399389,1402687.59,1395351.07,1090993.63,311693.96,22.221196096844345,-3.94230193481645,-0.7363984334170515,-15.16363358468672,1283590.1033333333,1094690.41,0,1,0,-0.1612,Normal,1347389.41,1198641.8,1402687.59,-148747.66,-11.04,1082959.57,916134.75,1090993.63,-166824.88,-15.4,264429.83,222982.9,311693.96,-41446.94,-15.67,26.4,Low Risk,DebtToCashRatio
2024-05-01,Retail & E-commerce,737392.98,336491.87,243436.62,579928.49,157464.49,518856.37,208664.5,5889900.69,900000,124640.36,723387.28,542540.46,54.36736189161985,21.354216038237848,0.7036361669730027,10.156253385654498,0.1528039346279707,756334.74,745046.34,603228.48,153106.25,20.24318623788192,-2.504414910255215,-3.8625480680222535,2.8465461076866427,735316.44,579412.6,1,1,0,-0.1218,Normal,737392.98,721528.94,756334.74,-15864.04,-2.15,579928.49,596921.56,603228.48,16993.07,2.93,157464.49,149081.28,153106.25,-8383.21,-5.32,56.9,Moderate Risk,DebtToCashRatio
2024-06-01,Cloud Services,1265069.43,550315.64,418273.57,968589.21,296480.22,897701.6,401924.35,9178124.91,900000,227760.96,1223152.25,917364.19,56.49917491089796,23.43588525413977,0.7096065865728809,9.47576621259285,0.0980592450882214,1274520.19,1279113.81,969322.86,305197.34,23.946057692503093,-0.7415151265669606,-0.0756868562864609,-2.856224107326777,1284582.35,978648.5433333332,0,1,0,-0.1259,Normal,1265069.43,1148472.6,1274520.19,-116596.8,-9.22,968589.21,930689.8,969322.86,-37899.33,-3.91,296480.22,266546.6,305197.34,-29933.63,-10.1,57.8,Moderate Risk,CashBufferRatio
2024-06-01,Enterprise Solutions,1291370.29,552281.17,441780.25,994061.41,297308.88,1185328.39,411282.57,9780539.88,900000,377228.04,1286239.37,964679.53,57.23293510182892,23.022744312942184,0.9178842034533718,9.83896948579867,0.0920194601772842,1347389.41,1402687.59,1082959.57,264429.83,19.62534572688975,-4.157604296444628,-8.208816142600783,12.433941359792875,1381809.3566666667,1080108.89,0,1,0,-0.1175,Normal,1291370.29,1196871.9,1347389.41,-94498.42,-7.32,994061.41,912153.6,1082959.57,-81907.79,-8.24,297308.88,263835.84,264429.83,-33473.04,-11.26,57.3,Moderate Risk,CashBufferRatio
2024-06-01,Retail & E-commerce,680986.75,300396.3,258543.29,558939.6,122047.16,582598.93,217028.14,5908038.84,900000,18138.15,686535.47,514901.61,55.888084459793085,17.92210494550738,0.8555216823234814,10.570084567277036,0.1523348143730213,737392.98,756334.74,579928.49,157464.49,21.354216038237848,-7.649412393375377,-3.6192203628416353,-22.492264763947723,746258.02,588180.4633333333,1,1,0,-0.1171,Normal,680986.75,688954.9,737392.98,7968.12,1.17,558939.6,594189.6,579928.49,35250.03,6.31,122047.16,122480.36,157464.49,433.2,0.35,73.1,High Risk,RevenueGrowthMoM
2024-07-01,Cloud Services,1189464.46,536369.46,405080.57,941450.03,248014.42,986782.1,311112.42,9444960.22,900000,266835.31,1163560.27,872670.21,54.90664260788422,20.85093151921496,0.829602004249879,10.0323542610116,0.0952889137737416,1265069.43,1274520.19,968589.21,296480.22,23.43588525413977,-5.976349456171748,-2.801928797038733,-16.3470601849931,1272901.1433333333,979819.4733333332,0,1,0,-0.1476,Normal,1189464.46,1194594.9,1265069.43,5130.42,0.43,941450.03,914395.2,968589.21,-27054.84,-2.87,248014.42,224005.06,296480.22,-24009.36,-9.68,44.3,Moderate Risk,DebtToCashRatio
2024-07-01,Enterprise Solutions,1277242.26,580715.6,440208.29,1020923.89,256318.37,1212461.97,368891.61,9867445.75,900000,86905.86,1219946.59,914959.94,54.53363718171994,20.06810908370664,0.9492811254146885,9.665211918980562,0.0912090142476841,1291370.29,1347389.41,994061.41,297308.88,23.022744312942184,-1.094033997018784,2.7022958269751207,-13.787179851472986,1347149.096666667,1056004.87,0,1,0,-0.1453,Normal,1277242.26,1209433.0,1291370.29,-67809.26,-5.31,1020923.89,972298.75,994061.41,-48625.2,-4.76,256318.37,225228.23,297308.88,-31090.12,-12.13,69.5,Moderate Risk,ReceivablesToRevenueRatio
2024-07-01,Retail & E-commerce,616039.54,269043.48,252767.0,521810.48,94229.07,481858.68,182056.39,5961302.36,900000,53263.53,649215.41,486911.55,56.32691369128678,15.29594512715856,0.7821879095617791,11.42426721671056,0.1509737211182155,680986.75,737392.98,558939.6,122047.16,17.92210494550738,-9.537220804956911,-6.642778575717301,-22.79290235020625,724904.8233333334,580698.8566666666,0,1,0,-0.0412,Normal,616039.54,628868.5,680986.75,12828.96,2.08,521810.48,557638.4,558939.6,35827.9,6.87,94229.07,101866.57,122047.16,7637.5,8.11,47.4,Moderate Risk,DebtToCashRatio
2024-08-01,Cloud Services,1114790.29,453478.14,399709.21,853187.35,261602.93,800212.28,250511.16,9743538.12,900000,298577.9,1122501.3,841875.97,59.321663987582816,23.466559795744185,0.7178141818942467,11.420162429740666,0.0923689104425651,1189464.46,1265069.43,941450.03,248014.42,20.85093151921496,-6.277965631692761,-9.375184788086957,5.478919330577625,1243018.0266666666,959787.3666666666,0,1,0,-0.0351,Normal,1114790.29,1114636.4,1189464.46,-153.92,-0.01,853187.35,897039.5,941450.03,43852.15,5.14,261602.93,260126.52,248014.42,-1476.41,-0.56,48.0,Moderate Risk,DebtToCashRatio
2024-08-01,Enterprise Solutions,1137459.34,462480.14,447705.5,910185.65,227273.7,873926.94,342315.18,9984641.91,900000,117196.16,1173409.06,880056.79,59.34095191481745,19.980819710003875,0.7683148832379361,10.969895987703168,0.0901384354203645,1277242.26,1291370.29,1020923.89,256318.37,20.06810908370664,-10.94411955958926,-10.846865381904223,-11.331482015900765,1305333.9866666666,1032648.29,0,1,0,-0.0233,Normal,1137459.34,1173498.5,1277242.26,36039.16,3.17,910185.65,898308.75,1020923.89,-11876.9,-1.3,227273.7,221565.45,256318.37,-5708.25,-2.51,48.6,Moderate Risk,DebtToCashRatio
2024-08-01,Retail & E-commerce,629440.27,260934.72,240858.88,501793.6,127646.67,515190.82,178351.89,6065843.1,900000,104540.74,622593.02,466944.77,58.54495931758545,20.27939362697592,0.8184904025921316,12.088322967849727,0.1483717902297868,616039.54,680986.75,521810.48,94229.07,15.29594512715856,2.175303552755725,-3.836044074852618,35.4642150240897,678139.7566666667,553559.5233333332,0,1,0,-0.0868,Normal,629440.27,633258.5,616039.54,3818.23,0.61,501793.6,506102.75,521810.48,4309.15,0.86,127646.67,129976.09,94229.07,2329.42,1.82,56.1,Moderate Risk,DebtToCashRatio
2024-09-01,Cloud Services,1070505.07,458150.75,412660.1,870810.86,199694.21,798916.75,267936.58,9804554.45,900000,61016.33,1115590.3,836692.72,57.20237457632966,18.654204972611662,0.7462988942219582,11.259109067610847,0.0917940743345048,1114790.29,1189464.46,853187.35,261602.93,23.466559795744185,-3.9725157634805,2.065608450476919,-23.665147787144434,1189774.7266666666,921075.53,0,1,0,-0.1041,Normal,1070505.07,1076412.4,1114790.29,5907.3,0.55,870810.86,882739.44,853187.35,11928.58,1.37,199694.21,192121.3,261602.93,-7572.91,-3.79,59.1,Moderate Risk,GrossMarginPct
2024-09-01,Enterprise Solutions,1227141.64,529889.03,447319.95,977208.98,249932.66,984576.85,386193.64,10195962.47,900000,211320.57,1162727.56,872045.67,56.819244598366005,20.367058850680024,0.8023335024309012,10.433758467917478,0.0882702346784923,1137459.34,1277242.26,910185.65,227273.7,19.980819710003875,7.884440071501797,7.363698823421338,9.969899728829157,1235357.2966666666,975056.9833333334,1,1,0,-0.112,Normal,1227141.64,1163055.6,1137459.34,-64086.01,-5.22,977208.98,940365.8,910185.65,-36843.1,-3.77,249932.66,227457.7,227273.7,-22474.96,-8.99,40.4,Moderate Risk,CashBufferRatio
2024-09-01,Retail & E-commerce,605306.61,250694.29,215707.24,466401.53,138905.08,493442.74,148227.2,6173236.52,900000,107393.42,615091.32,461318.49,58.5839166699336,22.9478875176995,0.8151946994267913,13.235883938888447,0.1457906232952824,629440.27,616039.54,501793.6,127646.67,20.27939362697592,-3.83414616926242,-7.053113072785299,8.819979400951073,642155.52,527514.5599999999,1,-1,1,0.0006,Multivariate Outlier,605306.61,586496.4,629440.27,-18810.23,-3.11,466401.53,475553.03,501793.6,9151.5,1.96,138905.08,128401.91,127646.67,-10503.17,-7.56,44.1,Moderate Risk,DebtToCashRatio
